0.000000000000000000e+00,0.000000000000000000e+00,7.722495043555297949e-17,0.000000000000000000e+00,0.000000000000000000e+00,8.439839595164298791e-19,0.000000000000000000e+00,0.000000000000000000e+00,4.843969667110530064e-20,0.000000000000000000e+00
7.537688442211054607e-02,0.000000000000000000e+00,1.889090149929700923e-07,0.000000000000000000e+00,0.000000000000000000e+00,7.499621226469602555e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.979849501287911622e-04,0.000000000000000000e+00
1.507537688442210921e-01,0.000000000000000000e+00,1.499863491640520011e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.969623509621819378e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.899703563142861359e-04,0.000000000000000000e+00
2.261306532663316382e-01,0.000000000000000000e+00,5.023690894904681237e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.613991024702202848e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.760171276320513690e-04,0.000000000000000000e+00
3.015075376884421843e-01,0.000000000000000000e+00,1.181747729815895882e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.163853064530057579e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.561861731576534178e-04,0.000000000000000000e+00
3.768844221105527303e-01,0.000000000000000000e+00,2.290491344881950643e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.799916746246432362e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.305384019666588114e-04,0.000000000000000000e+00
4.522613065326632764e-01,0.000000000000000000e+00,3.927664083389910383e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.565228568087575913e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.099134723134633862e-03,0.000000000000000000e+00
5.276381909547738225e-01,0.000000000000000000e+00,6.189059774556111588e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.455472861885211001e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.262036045737144774e-03,0.000000000000000000e+00
6.030150753768843686e-01,0.000000000000000000e+00,9.167236534667344572e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.466379870834553370e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.419303278849758619e-03,0.000000000000000000e+00
6.783919597989949146e-01,0.000000000000000000e+00,1.295155137363624743e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.593725749494310928e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.570997331548041383e-03,0.000000000000000000e+00
7.537688442211054607e-01,0.000000000000000000e+00,1.762819480155671729e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.833332563786685644e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.717179112907559705e-03,0.000000000000000000e+00
8.291457286432160068e-01,0.000000000000000000e+00,2.328022543525927782e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.181068290997366502e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.857909532003879788e-03,0.000000000000000000e+00
9.045226130653265528e-01,0.000000000000000000e+00,2.998760460486649083e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.632846819775541967e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.993249497912568270e-03,0.000000000000000000e+00
9.798994974874370989e-01,0.000000000000000000e+00,3.782723096034837731e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.118462795013388644e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.123259919709191788e-03,0.000000000000000000e+00
1.055276381909547645e+00,0.000000000000000000e+00,4.687297507807776939e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.283241739344856674e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.248001706469316113e-03,0.000000000000000000e+00
1.130653266331658191e+00,0.000000000000000000e+00,5.719571406738571109e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.457226677245925407e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.367535767268508749e-03,0.000000000000000000e+00
1.206030150753768737e+00,0.000000000000000000e+00,6.886336617711693491e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.640027362126909253e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.481923011182335902e-03,0.000000000000000000e+00
1.281407035175879283e+00,0.000000000000000000e+00,8.194092540218510809e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.831258138534473494e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.591224347286362906e-03,0.000000000000000000e+00
1.356783919597989829e+00,0.000000000000000000e+00,9.649049609012836076e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.030537942151631678e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.695500684656157268e-03,0.000000000000000000e+00
1.432160804020100375e+00,0.000000000000000000e+00,1.125713275476646676e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.237490299797746923e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.794812932367284758e-03,0.000000000000000000e+00
1.507537688442210921e+00,0.000000000000000000e+00,1.302398486472471431e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.451743329428531046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.889221999495312880e-03,0.000000000000000000e+00
1.582914572864321467e+00,0.000000000000000000e+00,1.495497024336195314e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.672929740136046738e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.978788795115807405e-03,0.000000000000000000e+00
1.658291457286432014e+00,0.000000000000000000e+00,1.705517807303716209e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.900686832148704087e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.063574228304334103e-03,0.000000000000000000e+00
1.733668341708542560e+00,0.000000000000000000e+00,1.932942587464945390e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.134656496831262750e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.143639208136460913e-03,0.000000000000000000e+00
1.809045226130653106e+00,0.000000000000000000e+00,2.178226296829361992e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.374485216684832388e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.219044643687753171e-03,0.000000000000000000e+00
1.884422110552763652e+00,0.000000000000000000e+00,2.441797393391567910e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.619824065346871796e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.289851444033777515e-03,0.000000000000000000e+00
1.959798994974874198e+00,0.000000000000000000e+00,2.724058207196840536e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.870328707591188903e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.356120518250100583e-03,0.000000000000000000e+00
2.035175879396984744e+00,0.000000000000000000e+00,3.025385286406686355e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.125659399327939909e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.417912775412289012e-03,0.000000000000000000e+00
2.110552763819095290e+00,0.000000000000000000e+00,3.346129743364395417e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.385480987603629713e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.475289124595909006e-03,0.000000000000000000e+00
2.185929648241205836e+00,0.000000000000000000e+00,3.686617600660597755e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.649462910601116251e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.528310474876526336e-03,0.000000000000000000e+00
2.261306532663316382e+00,0.000000000000000000e+00,4.047150137198813301e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.917279197639603562e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.577037735329708940e-03,0.000000000000000000e+00
2.336683417085426928e+00,0.000000000000000000e+00,4.428004234261007435e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.188608469174643516e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.621531815031022155e-03,0.000000000000000000e+00
2.412060301507537474e+00,0.000000000000000000e+00,4.829432721573145675e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.463133936798141022e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.661853623056032618e-03,0.000000000000000000e+00
2.487437185929648020e+00,0.000000000000000000e+00,5.251664723370747488e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.740543403238348823e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.698064068480307401e-03,0.000000000000000000e+00
2.562814070351758566e+00,0.000000000000000000e+00,5.694906004464440549e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.020529262359866629e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.730224060379412274e-03,0.000000000000000000e+00
2.638190954773869112e+00,0.000000000000000000e+00,6.159339316305511951e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.302788499163647189e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.758394507828913874e-03,0.000000000000000000e+00
2.713567839195979658e+00,0.000000000000000000e+00,6.645124743051464625e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.587022689786988482e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.782636319904378406e-03,0.000000000000000000e+00
2.788944723618090205e+00,0.000000000000000000e+00,7.152400047631572028e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.872938001503540659e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.803010405681372941e-03,0.000000000000000000e+00
2.864321608040200751e+00,0.000000000000000000e+00,7.681281017812432825e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.160245192723303440e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.819577674235462815e-03,0.000000000000000000e+00
2.939698492462311297e+00,0.000000000000000000e+00,8.231861812263522107e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.448659612992622643e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.832399034642215967e-03,0.000000000000000000e+00
3.015075376884421843e+00,0.000000000000000000e+00,8.804215306622738269e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.737901202994196259e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.841535395977198168e-03,0.000000000000000000e+00
3.090452261306532389e+00,0.000000000000000000e+00,9.398393439561978507e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.027694494547068377e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.847047667315974754e-03,0.000000000000000000e+00
3.165829145728642935e+00,0.000000000000000000e+00,1.001442755885266836e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.317768610606637858e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.848996757734114531e-03,0.000000000000000000e+00
3.241206030150753481e+00,0.000000000000000000e+00,1.065232876743133286e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.607857265264645327e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.847443576307181534e-03,0.000000000000000000e+00
3.316582914572864027e+00,0.000000000000000000e+00,1.131208826946514430e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.897698763749191386e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.842449032110744137e-03,0.000000000000000000e+00
3.391959798994974573e+00,0.000000000000000000e+00,1.199367771641746995e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.187036002424710593e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.834074034220367674e-03,0.000000000000000000e+00
3.467336683417085119e+00,0.000000000000000000e+00,1.269704955311344065e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.475616468791999217e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.822379491711618785e-03,0.000000000000000000e+00
3.542713567839195665e+00,0.000000000000000000e+00,1.342213736380548812e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.763192241488201362e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.807426313660063674e-03,0.000000000000000000e+00
3.618090452261306211e+00,0.000000000000000000e+00,1.416885621823891182e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.004951999028680203e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.789275409141269844e-03,0.000000000000000000e+00
3.693467336683416757e+00,0.000000000000000000e+00,1.493710301771742840e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.033436097609764619e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.767987687230803500e-03,0.000000000000000000e+00
3.768844221105527303e+00,0.000000000000000000e+00,1.572675684116871947e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.061748105096692145e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.743624057004229979e-03,0.000000000000000000e+00
3.844221105527637850e+00,0.000000000000000000e+00,1.653767929121000013e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089865065807716325e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.716245427537115918e-03,0.000000000000000000e+00
3.919597989949748396e+00,0.000000000000000000e+00,1.736971484021357023e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.117764483174726528e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.685912707905029256e-03,0.000000000000000000e+00
